UGV-1	Könnte linksseitig schauen ob ich nen Blick auf die auf die andere Seite bekommen kann aber der Weg wird wahrscheinlich nicht zur Verfügung stehen kommen	Offer
UGV-1	Rauchentwicklung weiter rechts	Inform
UGV-1	ja verstanden	Auto-positive
TL	Und jetzt fahrt ihr beide hintereinander her zum Punkt ASA 325 - 352 danke	Request
TL	wie ist bei dir, auch einsatzbereit?	CheckQuestion
TL	Frage: das Bild, das ich gerade bekommen hab' ist mit Blick auf zwei runden Öffnungen, ist das richtig?	CheckQuestion
TL	gibt es schon irgendwelche Erkenntnisse über das Ausmaß das Schadenausmaß und Gefahren?	Question
UGV-2	Also bei mir sind zwei Fotos auf der Karte hinterlegt	Confirm
TL	Dirk kommen	TurnAccept
UGV-1	ich würde dann die Erkundung in östlicher Richtung auf dieser Ebene weiter fortsetzen	Offer
TL	ja, verstanden	Auto-positive
TL	ich will wissen, ob die das Fass noch durch die Explosion ein Wärmebaustein ist	Question
UGV-1	Ich hab dir jetzt ein Foto von meinem Blickfeld geschickt	Inform
TL	ja, dann tausch das Akku nochmal aus und flieg die Strecke nochmal ab	Request
TL	Sven, Tom und Lena zur Kenntnis: der Angriffstrupp geht unter Atemschutz im Bereich zwischen den Hochöfen vor und erkundet zunächst	Inform
UGV-1	also, ich werde das nachher nachvollziehen können	Inform
UGV-1	Einsatzleiter von UGV 1	TurnAssign
UGV-1	ich schick dir mal ein Bild, dass du einen Eindruck kriegst, wo ich gerade stehe	Offer
TL	wiederholen	Auto-negative
UGV-1	also, im Moment kann ich dazu nichts sagen	Answer
TL	ja, das ist verstanden	Auto-positive
UAV	Einsatzleiter von U- UAV	TurnAssign
UGV-1	Teamleader von Roboter 1 kommen	TurnAssign
TL	Andreas von Markus kommen	TurnAssign
TL	und guckst, ob du von dort aus noch Personen erkennen kannst	Request
TL	Ja das ist erst mal verstanden	Auto-positive
UGV-1	Ja verstanden	Auto-positive
UAV	Einsatzleiter von UAV	TurnAssign
TL	Also sieht so aus als hätte gerade ich gar keine Connection zur Database	Answer
UGV-1	Kann ich nicht bestätigen	Answer
UGV-2	Einsatzleiter von UGV 2, kommen	TurnAssign
TL	höre	TurnAccept
TL	ich höre	TurnAccept
TL	so, der Benno an alle	TurnTake
UAV	so wie ich das gerade gesehen hatte war da noch ein Kopf zu sehen	Inform
TL	Wechsel des Leaders	Inform
TL	Augenblick	Pausing
UGV-1	hab auch davon ein Foto gemacht und dir zugesandt	Inform
TL	UGV-1 von Teamleiter	TurnAssign
TL	verstanden	Auto-positive
UGV-2	ich hab gerade ein Bild hochgeladen das müsstest du sehen	Inform
UGV-1	Ja ich erkunde dann weiter geradeaus kommen	Offer
UGV-1	Moment mal, bitte	Pausing
TL	wiederholen	Auto-negative
UAV	die Wärmesignaturen sind schwarze Punkte	Inform
TL	Deine Position auf meiner Karte hat sich kaum geändert	Inform
TL	Ist das schlimm?	Question
UGV-1	keine Leckage, aus dem Fass läuft nichts aus	Inform
TL	ja, verstanden	Auto-positive
UGV-1	ich hätte jetzt die Möglichkeit, auch in die erste Ebene hochzufahren	Offer
TL	hab gerade gehört Feuer soll aus sein	Inform
TL	Frage kannst du den anderen Roboter sehen?	Question
UGV-1	Markus von Andreas	TurnAssign
TL	vier Bilder 360-Grad-Abdeckung	Request
UAV	Einsatzleiter von UAV	TurnAssign
TL	Dirk von Thorsten kommen	TurnAssign
UGV-2	UGV 2 hört	TurnAccept
UGV-1	es handelt sich um die UN-Nummer 12 03 moment	Inform
UGV-1	ja verstanden	Auto-positive
UAV	kannst du jetzt nochmal genau beschreiben, wo ich hinfliegen sollte?	Request
UGV-2	Roboter 2 hat gehört	Auto-positive
